TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
JBL,2017/07/20,S,3
JSC,2017/07/20,B,1
JSE,2017/07/20,B,270
JSE,2017/07/20,S,249
KAL,2017/07/20,B,5
KAL,2017/07/20,S,4
KAP,2017/07/20,B,389
KAP,2017/07/20,S,308
KFS,2017/07/20,S,1
KIO,2017/07/20,B,691
KIO,2017/07/20,S,737
KST,2017/07/20,B,12
KST,2017/07/20,S,17
L2D,2017/07/20,B,3
L2D,2017/07/20,S,5
L4L,2017/07/20,B,53
L4L,2017/07/20,S,23
LBH,2017/07/20,B,975
LBH,2017/07/20,S,903
LEW,2017/07/20,B,220
LEW,2017/07/20,S,270
LHC,2017/07/20,B,1134
LHC,2017/07/20,S,1796
LON,2017/07/20,B,112
LON,2017/07/20,S,108
LVLTRX,2017/07/20,S,1
MAP,2017/07/20,S,2
MAPPSG,2017/07/20,S,1
MDI,2017/07/20,B,9
MDI,2017/07/20,S,39
MDP,2017/07/20,B,2
MDP,2017/07/20,S,1
MEI,2017/07/20,B,1131
MEI,2017/07/20,S,1106
MEISBD,2017/07/20,B,2
MEP,2017/07/20,B,1
MEP,2017/07/20,S,1
MEY,2017/07/20,S,1
MFI,2017/07/20,S,1
MFL,2017/07/20,B,4
MFL,2017/07/20,S,7
MIM,2017/07/20,S,1
MIX,2017/07/20,B,20
MIX,2017/07/20,S,14
MMG,2017/07/20,B,8
MMG,2017/07/20,S,14
MMI,2017/07/20,B,525
MMI,2017/07/20,S,817
MMP,2017/07/20,B,1
MND,2017/07/20,B,2167
MND,2017/07/20,S,2690
MNK,2017/07/20,B,6
MNK,2017/07/20,S,7
MNP,2017/07/20,B,1256
MNP,2017/07/20,S,1741
MPT,2017/07/20,B,52
MPT,2017/07/20,S,38
MRF,2017/07/20,B,11
MRF,2017/07/20,S,37
MRP,2017/07/20,B,3800
MRP,2017/07/20,S,4531
MRPSBC,2017/07/20,B,2
MRPSBD,2017/07/20,B,1
MRPSBD,2017/07/20,S,1
MSM,2017/07/20,B,1038
MSM,2017/07/20,S,585
MSP,2017/07/20,B,31
MSP,2017/07/20,S,78
MST,2017/07/20,B,4
MST,2017/07/20,S,5
MTA,2017/07/20,B,79
MTA,2017/07/20,S,30
MTN,2017/07/20,B,2460
MTN,2017/07/20,S,2162
MTNIHM,2017/07/20,B,1
MUR,2017/07/20,B,77
MUR,2017/07/20,S,123
MZR,2017/07/20,B,1
MZR,2017/07/20,S,1
NBK,2017/07/20,S,1
NBKP,2017/07/20,S,3
NED,2017/07/20,B,3861
NED,2017/07/20,S,3256
NEWEUR,2017/07/20,B,8
NEWEUR,2017/07/20,S,9
NEWGBP,2017/07/20,B,1
NEWSLV,2017/07/20,S,1
NEWUSD,2017/07/20,B,5
NEWUSD,2017/07/20,S,2
NFEMOM,2017/07/20,B,1
NFEMOM,2017/07/20,S,3
NFGOVI,2017/07/20,B,2
NFGOVI,2017/07/20,S,1
NFILBI,2017/07/20,B,1
NFILBI,2017/07/20,S,3
NFSH40,2017/07/20,S,2
NFSWIX,2017/07/20,S,1
NFTRCI,2017/07/20,B,4
NFTRCI,2017/07/20,S,2
NGNGLD,2017/07/20,S,1
NGNPLD,2017/07/20,S,1
NGNPLT,2017/07/20,S,1
NGPLD,2017/07/20,B,1
NGPLD,2017/07/20,S,5
NGPLT,2017/07/20,B,10
NGPLT,2017/07/20,S,9
NHM,2017/07/20,B,975
NHM,2017/07/20,S,1222
NIV,2017/07/20,B,1
NIV,2017/07/20,S,1
NPK,2017/07/20,B,355
NPK,2017/07/20,S,436
NPKP,2017/07/20,S,1
NPN,2017/07/20,B,4983
NPN,2017/07/20,S,4313
NPNIHF,2017/07/20,S,1
NPNSBB,2017/07/20,S,1
NPNSBD,2017/07/20,S,1
NPNSTL,2017/07/20,B,5
NPNSTL,2017/07/20,S,2
NRP,2017/07/20,B,1787
NRP,2017/07/20,S,749
NTC,2017/07/20,B,1085
NTC,2017/07/20,S,1758
NTCP,2017/07/20,B,4
NTCP,2017/07/20,S,5
NUT,2017/07/20,B,3
NUT,2017/07/20,S,2
NVE,2017/07/20,B,1
NVS,2017/07/20,B,5
NWL,2017/07/20,B,2
OAO,2017/07/20,B,1
OCE,2017/07/20,B,23
OCE,2017/07/20,S,29
OCG,2017/07/20,S,1
OCT,2017/07/20,B,14
OCT,2017/07/20,S,33
OLG,2017/07/20,S,1
OLM,2017/07/20,S,1
OML,2017/07/20,B,1255
OML,2017/07/20,S,1398
OMN,2017/07/20,B,57
OMN,2017/07/20,S,225
PAN,2017/07/20,B,133
PAN,2017/07/20,S,45
PBG,2017/07/20,B,3
PBG,2017/07/20,S,2
PEM,2017/07/20,B,3
PEM,2017/07/20,S,9
PFF,2017/07/20,B,2
PFF,2017/07/20,S,1
PFG,2017/07/20,B,315
PFG,2017/07/20,S,231
PGFP,2017/07/20,B,1
PGFP,2017/07/20,S,4
PGL,2017/07/20,B,32
PGL,2017/07/20,S,22
PGR,2017/07/20,B,92
PGR,2017/07/20,S,103
PHM,2017/07/20,S,3
PIK,2017/07/20,B,470
PIK,2017/07/20,S,405
PPC,2017/07/20,B,95
PPC,2017/07/20,S,83
PPR,2017/07/20,S,1
PREFTX,2017/07/20,B,2
PREFTX,2017/07/20,S,22
PSG,2017/07/20,B,460
PSG,2017/07/20,S,683
PSV,2017/07/20,B,1
PSV,2017/07/20,S,3
PTXSPY,2017/07/20,B,3
PTXSPY,2017/07/20,S,1
PTXTEN,2017/07/20,B,10
PTXTEN,2017/07/20,S,6
QFH,2017/07/20,B,3
QFH,2017/07/20,S,4
RACP,2017/07/20,B,1
RACP,2017/07/20,S,3
RBP,2017/07/20,B,2
RBP,2017/07/20,S,7
RBPCB,2017/07/20,B,1
RBX,2017/07/20,B,71
RBX,2017/07/20,S,56
RCL,2017/07/20,S,13
RDF,2017/07/20,B,1081
RDF,2017/07/20,S,882
RDFSTG,2017/07/20,B,1
RDFSTG,2017/07/20,S,1
REB,2017/07/20,B,55
REB,2017/07/20,S,92
REI,2017/07/20,B,1416
REI,2017/07/20,S,1362
REM,2017/07/20,B,2006
REM,2017/07/20,S,2730
RES,2017/07/20,B,295
RES,2017/07/20,S,362
RFG,2017/07/20,B,107
RFG,2017/07/20,S,115
RHB,2017/07/20,B,1
RLF,2017/07/20,B,22
RLF,2017/07/20,S,26
RLO,2017/07/20,B,176
RLO,2017/07/20,S,130
RMH,2017/07/20,B,1785
RMH,2017/07/20,S,1285
RMI,2017/07/20,B,375
RMI,2017/07/20,S,473
RNG,2017/07/20,S,1
RPL,2017/07/20,B,156
RPL,2017/07/20,S,152
S32,2017/07/20,B,466
S32,2017/07/20,S,662
SAC,2017/07/20,B,256
SAC,2017/07/20,S,146
SAP,2017/07/20,B,2360
SAP,2017/07/20,S,2166
SAR,2017/07/20,S,1
SBAOIL,2017/07/20,S,1
SBAS1,2017/07/20,S,1
SBK,2017/07/20,B,4791
SBK,2017/07/20,S,5322
SBKIHK,2017/07/20,B,2
SBKIHK,2017/07/20,S,3
SBPP,2017/07/20,B,16
SBPP,2017/07/20,S,8
SCD,2017/07/20,B,2
SCD,2017/07/20,S,2
SCL,2017/07/20,B,5
SCP,2017/07/20,B,8
SCP,2017/07/20,S,15
SEA,2017/07/20,B,5
SEA,2017/07/20,S,1
SEP,2017/07/20,B,4
SEP,2017/07/20,S,4
SGL,2017/07/20,B,2021
SGL,2017/07/20,S,1687
SGLSBF,2017/07/20,B,1
SGLSTA,2017/07/20,B,2
SGLSTA,2017/07/20,S,4
SHFF,2017/07/20,B,9
SHFF,2017/07/20,S,17
SHG,2017/07/20,B,1
SHG,2017/07/20,S,2
SHP,2017/07/20,B,2808
SHP,2017/07/20,S,3515
SHPIHH,2017/07/20,B,1
SLA,2017/07/20,B,1
SLA,2017/07/20,S,1
SLM,2017/07/20,B,2616
SLM,2017/07/20,S,2175
SNB,2017/07/20,B,1
SNB,2017/07/20,S,1
SNH,2017/07/20,B,2718
SNH,2017/07/20,S,2260
SNHIHA,2017/07/20,B,4
SNHIHA,2017/07/20,S,4
SNHSBG,2017/07/20,S,3
SNHSTB,2017/07/20,S,1
SNM,2017/07/20,B,1
SNM,2017/07/20,S,1
SNT,2017/07/20,B,482
SNT,2017/07/20,S,570
SNU,2017/07/20,B,4
SNU,2017/07/20,S,5
SNV,2017/07/20,B,3
SNV,2017/07/20,S,15
SOH,2017/07/20,B,1
SOL,2017/07/20,B,2150
SOL,2017/07/20,S,2490
SOLBE1,2017/07/20,B,2
SOLIHN,2017/07/20,B,2
SOLIHN,2017/07/20,S,2
SOLSBF,2017/07/20,B,5
SOLSBF,2017/07/20,S,1
SPG,2017/07/20,B,124
SPG,2017/07/20,S,178
SPIB14,2017/07/20,S,1
SPP,2017/07/20,B,1823
SPP,2017/07/20,S,950
SRE,2017/07/20,B,28
SRE,2017/07/20,S,14
SRH,2017/07/20,S,1
SSK,2017/07/20,B,6
SSK,2017/07/20,S,49
SSS,2017/07/20,B,19
SSS,2017/07/20,S,3
STAN40,2017/07/20,B,1
STANSX,2017/07/20,B,1
STP,2017/07/20,B,28
STP,2017/07/20,S,27
STPROP,2017/07/20,B,2
STPROP,2017/07/20,S,2
STX40,2017/07/20,B,24
STX40,2017/07/20,S,32
STXDIV,2017/07/20,B,8
STXDIV,2017/07/20,S,7
STXFIN,2017/07/20,B,8
STXFIN,2017/07/20,S,8
STXIND,2017/07/20,B,15
STXIND,2017/07/20,S,12
STXPRO,2017/07/20,B,3
STXPRO,2017/07/20,S,1
STXRAF,2017/07/20,B,5
STXRAF,2017/07/20,S,3
STXRES,2017/07/20,B,2
STXRES,2017/07/20,S,6
STXSWX,2017/07/20,S,7
SUI,2017/07/20,B,49
SUI,2017/07/20,S,81
SUR,2017/07/20,B,5
SUR,2017/07/20,S,24
SYG,2017/07/20,B,16
SYG,2017/07/20,S,15
TAD,2017/07/20,B,1
TAS,2017/07/20,B,2
TAS,2017/07/20,S,7
TAW,2017/07/20,S,7
TBG,2017/07/20,B,6
TBG,2017/07/20,S,3
TBS,2017/07/20,B,2709
TBS,2017/07/20,S,1765
TBSIHC,2017/07/20,B,7
TCP,2017/07/20,B,213
TCP,2017/07/20,S,109
TDH,2017/07/20,B,2
TDH,2017/07/20,S,4
TEX,2017/07/20,B,44
TEX,2017/07/20,S,15
TFG,2017/07/20,B,2318
TFG,2017/07/20,S,2647
THA,2017/07/20,B,2
THA,2017/07/20,S,2
TKG,2017/07/20,B,653
TKG,2017/07/20,S,649
TMT,2017/07/20,B,2
TON,2017/07/20,B,271
TON,2017/07/20,S,384
TOPSBU,2017/07/20,B,4
TOPSBU,2017/07/20,S,3
TOPSBV,2017/07/20,S,1
TOPSKU,2017/07/20,B,25
TOPSKU,2017/07/20,S,26
TOPSKW,2017/07/20,B,4
TOPSKW,2017/07/20,S,7
TOPSKY,2017/07/20,S,2
TOPTRI,2017/07/20,B,2
TPC,2017/07/20,B,1
TPF,2017/07/20,S,1
TRE,2017/07/20,B,31
TRE,2017/07/20,S,15
TRL,2017/07/20,B,3
TRL,2017/07/20,S,15
TRU,2017/07/20,B,5526
TRU,2017/07/20,S,3796
TRUSBP,2017/07/20,B,1
TRUSBP,2017/07/20,S,9
TRW,2017/07/20,B,1
TRW,2017/07/20,S,1
TSH,2017/07/20,B,378
TSH,2017/07/20,S,397
TSX,2017/07/20,B,1
TSX,2017/07/20,S,6
TTO,2017/07/20,B,8
TTO,2017/07/20,S,6
TUC,2017/07/20,S,1
TWR,2017/07/20,B,3
TWR,2017/07/20,S,2
UBNPNI,2017/07/20,B,2
UBNPNI,2017/07/20,S,2
UBNPNK,2017/07/20,S,2
VKE,2017/07/20,B,63
VKE,2017/07/20,S,385
VKN,2017/07/20,S,1
VLE,2017/07/20,B,1
VLE,2017/07/20,S,2
VMK,2017/07/20,B,7
VOD,2017/07/20,B,3682
VOD,2017/07/20,S,4063
WBO,2017/07/20,B,294
WBO,2017/07/20,S,245
WEA,2017/07/20,B,1
WEA,2017/07/20,S,1
WEZ,2017/07/20,B,1
WEZ,2017/07/20,S,1
WHL,2017/07/20,B,3329
WHL,2017/07/20,S,2807
WHLSBG,2017/07/20,B,2
WHLSBG,2017/07/20,S,1
WIL,2017/07/20,S,2
WKF,2017/07/20,B,1
WSL,2017/07/20,B,5
WSL,2017/07/20,S,9
YRK,2017/07/20,B,2
YRK,2017/07/20,S,3
YYLBEE,2017/07/20,B,4
YYLBEE,2017/07/20,S,18
ZA076,2017/07/20,B,1
ZA077,2017/07/20,B,1
ZA079,2017/07/20,B,1
ZED,2017/07/20,B,65
ZED,2017/07/20,S,174
ZPLP,2017/07/20,B,5
ZPLP,2017/07/20,S,6
ABSP,2017/07/21,B,3
ABSP,2017/07/21,S,4
ACG,2017/07/21,B,11
ACG,2017/07/21,S,14
ACL,2017/07/21,B,70
ACL,2017/07/21,S,82
ACS,2017/07/21,B,1
ACT,2017/07/21,B,2
ACT,2017/07/21,S,3
ADE,2017/07/21,B,3
ADE,2017/07/21,S,9
ADEO,2017/07/21,B,4
ADEO,2017/07/21,S,3
ADH,2017/07/21,B,73
ADH,2017/07/21,S,141
ADI,2017/07/21,B,51
ADI,2017/07/21,S,60
ADR,2017/07/21,B,13
ADR,2017/07/21,S,3
ADW,2017/07/21,B,1
ADW,2017/07/21,S,3
AEE,2017/07/21,B,7
AEE,2017/07/21,S,13
AEG,2017/07/21,B,64
AEG,2017/07/21,S,109
AEL,2017/07/21,B,29
AEL,2017/07/21,S,45
AFE,2017/07/21,B,71
AFE,2017/07/21,S,100
AFH,2017/07/21,B,100
AFH,2017/07/21,S,111
AFT,2017/07/21,B,9
AFT,2017/07/21,S,38
AFX,2017/07/21,B,6
AFX,2017/07/21,S,15
AGL,2017/07/21,B,1445
AGL,2017/07/21,S,1502
AGLSTM,2017/07/21,B,3
AIP,2017/07/21,B,59
AIP,2017/07/21,S,84
ALP,2017/07/21,B,1
ALP,2017/07/21,S,1
AMIB50,2017/07/21,S,1
AMS,2017/07/21,B,883
AMS,2017/07/21,S,1176
ANG,2017/07/21,B,2919
ANG,2017/07/21,S,2570
ANGSBD,2017/07/21,B,25
ANH,2017/07/21,B,87
ANH,2017/07/21,S,127
ANM,2017/07/21,S,1
ANS,2017/07/21,B,17
ANS,2017/07/21,S,3
AOX,2017/07/21,S,1
APF,2017/07/21,B,68
APF,2017/07/21,S,76
APN,2017/07/21,B,2192
APN,2017/07/21,S,1723
APNIHB,2017/07/21,B,2
APNSBH,2017/07/21,B,1
APNSBH,2017/07/21,S,1
APNSBI,2017/07/21,S,1
ARA,2017/07/21,B,9
ARA,2017/07/21,S,6
ARH,2017/07/21,B,5
ARH,2017/07/21,S,3
ARI,2017/07/21,B,414
ARI,2017/07/21,S,959
ARL,2017/07/21,B,120
ARL,2017/07/21,S,161
ARO,2017/07/21,S,1
ART,2017/07/21,B,5
ART,2017/07/21,S,2
ASC,2017/07/21,B,104
ASC,2017/07/21,S,79
ASHINF,2017/07/21,B,1
ASHINF,2017/07/21,S,2
ASHMID,2017/07/21,B,5
ASHMID,2017/07/21,S,2
ASHT40,2017/07/21,B,2
ASHT40,2017/07/21,S,4
ASR,2017/07/21,B,406
ASR,2017/07/21,S,343
ATL,2017/07/21,S,3
ATT,2017/07/21,B,87
ATT,2017/07/21,S,132
AVI,2017/07/21,B,610
AVI,2017/07/21,S,960
AVL,2017/07/21,B,5
AVL,2017/07/21,S,1
AVV,2017/07/21,B,87
AVV,2017/07/21,S,56
AWA,2017/07/21,B,54
AWA,2017/07/21,S,58
AXL,2017/07/21,B,23
AXL,2017/07/21,S,42
AXLP,2017/07/21,S,5
B2G,2017/07/21,S,1
BAT,2017/07/21,B,545
BAT,2017/07/21,S,917
BAU,2017/07/21,B,6
BAU,2017/07/21,S,1
BAW,2017/07/21,B,418
BAW,2017/07/21,S,497
BCF,2017/07/21,B,1
BDM,2017/07/21,S,2
BGA,2017/07/21,B,1500
BGA,2017/07/21,S,1138
BID,2017/07/21,B,1757
BID,2017/07/21,S,1842
BIL,2017/07/21,B,1498
BIL,2017/07/21,S,1153
BILSBO,2017/07/21,B,1
BILSBO,2017/07/21,S,1
BILSBP,2017/07/21,B,1
BLU,2017/07/21,B,146
BLU,2017/07/21,S,200
BMN,2017/07/21,S,1
BSR,2017/07/21,B,6
BSR,2017/07/21,S,3
BTI,2017/07/21,B,1192
BTI,2017/07/21,S,817
BVT,2017/07/21,B,1189
BVT,2017/07/21,S,920
BWL,2017/07/21,S,1
BWN,2017/07/21,B,6
BWN,2017/07/21,S,7
CAT,2017/07/21,B,4
CAT,2017/07/21,S,4
CCO,2017/07/21,B,363
CCO,2017/07/21,S,439
CFR,2017/07/21,B,1109
CFR,2017/07/21,S,1570
CGP,2017/07/21,B,2
CGP,2017/07/21,S,1
CGR,2017/07/21,B,3
CGR,2017/07/21,S,5
CGREEN,2017/07/21,B,1
CHP,2017/07/21,B,1
CHP,2017/07/21,S,3
CIL,2017/07/21,B,211
CIL,2017/07/21,S,103
CLH,2017/07/21,B,198
CLH,2017/07/21,S,46
CLN,2017/07/21,S,1
CLR,2017/07/21,B,16
CLR,2017/07/21,S,51
CLS,2017/07/21,B,360
CLS,2017/07/21,S,601
CMB,2017/07/21,B,1
CMH,2017/07/21,S,13
CML,2017/07/21,B,270
CML,2017/07/21,S,215
CND,2017/07/21,B,2
COH,2017/07/21,B,207
COH,2017/07/21,S,227
COM,2017/07/21,B,4
COM,2017/07/21,S,1
CPI,2017/07/21,B,1429
CPI,2017/07/21,S,975
CRP,2017/07/21,B,4
CRP,2017/07/21,S,3
CSB,2017/07/21,B,53
CSB,2017/07/21,S,63
CSEW40,2017/07/21,B,4
CSEW40,2017/07/21,S,3
CSG,2017/07/21,B,1
CSP500,2017/07/21,B,9
CSP500,2017/07/21,S,13
CTA,2017/07/21,B,1
CTK,2017/07/21,B,7
CTOP50,2017/07/21,B,2
CTOP50,2017/07/21,S,3
CUL,2017/07/21,B,1
CVH,2017/07/21,B,127
CVH,2017/07/21,S,205
CZA,2017/07/21,B,5
CZA,2017/07/21,S,10
DAW,2017/07/21,B,12
DAW,2017/07/21,S,22
DBAFRI,2017/07/21,S,1
DBCHIN,2017/07/21,S,8
DBEMER,2017/07/21,S,2
DBNPAF,2017/07/21,B,1
DBXEU,2017/07/21,B,19
DBXEU,2017/07/21,S,32
DBXJP,2017/07/21,B,6
DBXJP,2017/07/21,S,22
DBXUK,2017/07/21,B,5
DBXUK,2017/07/21,S,5
DBXUS,2017/07/21,B,27
DBXUS,2017/07/21,S,29
DBXWD,2017/07/21,B,16
DBXWD,2017/07/21,S,42
DCCUSD,2017/07/21,S,1
DCP,2017/07/21,B,256
DCP,2017/07/21,S,131
DIA,2017/07/21,B,3
DIA,2017/07/21,S,1
DIB,2017/07/21,B,24
DIB,2017/07/21,S,17
DIVTRX,2017/07/21,B,3
DIVTRX,2017/07/21,S,5
DLT,2017/07/21,B,137
DLT,2017/07/21,S,117
DNB,2017/07/21,B,11
DNB,2017/07/21,S,4
DRD,2017/07/21,B,40
DRD,2017/07/21,S,25
DSBP,2017/07/21,S,2
DST,2017/07/21,B,185
DST,2017/07/21,S,230
DSY,2017/07/21,B,1648
DSY,2017/07/21,S,1841
DTC,2017/07/21,B,149
DTC,2017/07/21,S,293
DYL,2017/07/21,S,1
ECS,2017/07/21,B,1
ECS,2017/07/21,S,1
EFG,2017/07/21,S,2
ELI,2017/07/21,B,5
ELI,2017/07/21,S,2
ELR,2017/07/21,S,2
EMI,2017/07/21,B,64
EMI,2017/07/21,S,153
ENX,2017/07/21,B,5
ENX,2017/07/21,S,11
ENXPLD,2017/07/21,S,1
EOH,2017/07/21,B,364
EOH,2017/07/21,S,463
EPE,2017/07/21,B,7
EPE,2017/07/21,S,3
EPP,2017/07/21,B,44
EPP,2017/07/21,S,75
EQU,2017/07/21,B,50
EQU,2017/07/21,S,21
ESPIB1,2017/07/21,B,5
ESPIB1,2017/07/21,S,2
ESR,2017/07/21,B,1
ESR,2017/07/21,S,1
ETFGLD,2017/07/21,B,1
ETFGLD,2017/07/21,S,1
ETFPLD,2017/07/21,B,2
ETFPLD,2017/07/21,S,1
ETFPLT,2017/07/21,B,1
ETFPLT,2017/07/21,S,1
ETFRHO,2017/07/21,B,3
EXG,2017/07/21,B,4
EXG,2017/07/21,S,4
EXX,2017/07/21,B,1297
EXX,2017/07/21,S,1361
FBR,2017/07/21,B,161
FBR,2017/07/21,S,116
FFA,2017/07/21,B,1075
FFA,2017/07/21,S,376
FFB,2017/07/21,B,1120
FFB,2017/07/21,S,555
FGL,2017/07/21,B,7
FGL,2017/07/21,S,3
FNB,2017/07/21,S,1
FRK01,2017/07/21,S,1
FSR,2017/07/21,B,3293
FSR,2017/07/21,S,2891
FSRP,2017/07/21,B,16
FSRP,2017/07/21,S,13
FSRSBN,2017/07/21,B,2
FSRSBN,2017/07/21,S,2
FST,2017/07/21,S,1
FVT,2017/07/21,B,1
FVT,2017/07/21,S,3
GAI,2017/07/21,S,2
GBI,2017/07/21,S,1
GFI,2017/07/21,B,1433
GFI,2017/07/21,S,1056
GFISBH,2017/07/21,S,2
GGC,2017/07/21,S,1
GIVFIN,2017/07/21,B,2
GIVIND,2017/07/21,B,1
GIVISA,2017/07/21,B,2
GIVISA,2017/07/21,S,3
GIVRES,2017/07/21,B,3
GIVRES,2017/07/21,S,1
GLD,2017/07/21,B,31
GLD,2017/07/21,S,30
GLN,2017/07/21,B,399
GLN,2017/07/21,S,833
GLPROP,2017/07/21,B,9
GLPROP,2017/07/21,S,2
GND,2017/07/21,B,126
GND,2017/07/21,S,232
GNDP,2017/07/21,B,7
GNDP,2017/07/21,S,2
GPA,2017/07/21,S,1
GPL,2017/07/21,B,24
GPL,2017/07/21,S,10
GRF,2017/07/21,B,24
GRF,2017/07/21,S,13
GRP,2017/07/21,B,35
GRP,2017/07/21,S,15
GRT,2017/07/21,B,1373
GRT,2017/07/21,S,1646
HAR,2017/07/21,B,628
HAR,2017/07/21,S,446
HARSTN,2017/07/21,B,1
HARSTN,2017/07/21,S,1
HCI,2017/07/21,B,86
HCI,2017/07/21,S,88
HDC,2017/07/21,B,6
HDC,2017/07/21,S,27
HLM,2017/07/21,B,33
HLM,2017/07/21,S,43
HMN,2017/07/21,B,43
HMN,2017/07/21,S,21
HPB,2017/07/21,B,7
HPB,2017/07/21,S,1
HSP,2017/07/21,B,17
HSP,2017/07/21,S,22
HUG,2017/07/21,B,5
HUG,2017/07/21,S,11
HWN,2017/07/21,S,4
HYP,2017/07/21,B,563
HYP,2017/07/21,S,718
IAP,2017/07/21,B,31
IAP,2017/07/21,S,64
IBRP1,2017/07/21,B,1
IDQ,2017/07/21,S,1
ILE,2017/07/21,B,1
IMP,2017/07/21,B,1221
IMP,2017/07/21,S,1175
IMPSBI,2017/07/21,S,1
IMPSBJ,2017/07/21,B,1
IMPSBJ,2017/07/21,S,2
INL,2017/07/21,B,1724
INL,2017/07/21,S,823
INLP,2017/07/21,B,2
INLP,2017/07/21,S,1
INP,2017/07/21,B,1246
INP,2017/07/21,S,895
INPR,2017/07/21,B,12
INPR,2017/07/21,S,9
IPF,2017/07/21,B,9
IPF,2017/07/21,S,21
IPL,2017/07/21,B,861
IPL,2017/07/21,S,1285
IPLP,2017/07/21,B,1
IPLP,2017/07/21,S,18
ISA,2017/07/21,B,2
ISB,2017/07/21,S,1
ITE,2017/07/21,B,3
ITE,2017/07/21,S,6
ITU,2017/07/21,B,681
ITU,2017/07/21,S,555
IVD,2017/07/21,S,1
IVT,2017/07/21,B,13
IVT,2017/07/21,S,14
IVTP,2017/07/21,S,1
IWE,2017/07/21,S,1
JBL,2017/07/21,B,4
JBL,2017/07/21,S,9
JSC,2017/07/21,B,1
JSC,2017/07/21,S,2
JSE,2017/07/21,B,199
JSE,2017/07/21,S,391
KAP,2017/07/21,B,260
KAP,2017/07/21,S,241
KFS,2017/07/21,S,1
KIO,2017/07/21,B,830
KIO,2017/07/21,S,1249
KIOSTM,2017/07/21,B,1
KIOSTM,2017/07/21,S,3
KST,2017/07/21,B,2
L2D,2017/07/21,B,2
L2D,2017/07/21,S,2
L4L,2017/07/21,B,84
L4L,2017/07/21,S,63
LBH,2017/07/21,B,546
LBH,2017/07/21,S,1496
LEW,2017/07/21,B,259
LEW,2017/07/21,S,186
LHC,2017/07/21,B,1706
LHC,2017/07/21,S,1358
LON,2017/07/21,B,46
LON,2017/07/21,S,106
LVLTRX,2017/07/21,B,1
LVLTRX,2017/07/21,S,1
MAPPSG,2017/07/21,B,2
MAPPSP,2017/07/21,B,2
MDI,2017/07/21,B,7
MDI,2017/07/21,S,7
MEI,2017/07/21,B,1320
MEI,2017/07/21,S,573
MEISBD,2017/07/21,S,3
MEP,2017/07/21,S,1
MEY,2017/07/21,S,1
MFL,2017/07/21,B,1
MFL,2017/07/21,S,1
MIM,2017/07/21,S,1
MIX,2017/07/21,B,16
MIX,2017/07/21,S,9
MMG,2017/07/21,B,3
MMG,2017/07/21,S,1
MMI,2017/07/21,B,360
MMI,2017/07/21,S,436
MMP,2017/07/21,B,2
MND,2017/07/21,B,2142
MND,2017/07/21,S,3009
MNK,2017/07/21,B,9
MNK,2017/07/21,S,7
MNP,2017/07/21,B,1280
MNP,2017/07/21,S,1485
MPT,2017/07/21,B,29
MPT,2017/07/21,S,58
MRF,2017/07/21,B,25
MRF,2017/07/21,S,28
MRP,2017/07/21,B,2841
MRP,2017/07/21,S,1660
MRPSBD,2017/07/21,B,1
MSM,2017/07/21,B,1219
MSM,2017/07/21,S,857
MSP,2017/07/21,B,87
MSP,2017/07/21,S,49
MST,2017/07/21,B,2
MST,2017/07/21,S,3
MTA,2017/07/21,B,107
MTA,2017/07/21,S,82
MTN,2017/07/21,B,3280
MTN,2017/07/21,S,2741
MTNIHM,2017/07/21,B,12
MTNIHM,2017/07/21,S,5
MUR,2017/07/21,B,43
MUR,2017/07/21,S,62
NBK,2017/07/21,S,1
NBKP,2017/07/21,B,3
NBKP,2017/07/21,S,5
NED,2017/07/21,B,1482
NED,2017/07/21,S,1423
NEWEUR,2017/07/21,B,1
NEWEUR,2017/07/21,S,1
NEWFSA,2017/07/21,B,2
NEWGBP,2017/07/21,B,2
NEWGBP,2017/07/21,S,1
NEWPLT,2017/07/21,B,2
NEWPLT,2017/07/21,S,1
NEWSLV,2017/07/21,B,2
NEWSLV,2017/07/21,S,2
NEWUSD,2017/07/21,B,5
NEWUSD,2017/07/21,S,6
NFEMOM,2017/07/21,B,4
NFEMOM,2017/07/21,S,4
NFGOVI,2017/07/21,B,5
NFGOVI,2017/07/21,S,11
NFILBI,2017/07/21,B,4
NFSH40,2017/07/21,B,1
NFSH40,2017/07/21,S,1
NFSWIX,2017/07/21,B,2
NFTRCI,2017/07/21,B,3
NGNGLD,2017/07/21,S,1
NGNPLD,2017/07/21,S,1
NGNPLT,2017/07/21,S,1
NGPLD,2017/07/21,B,3
NGPLD,2017/07/21,S,3
NGPLT,2017/07/21,B,33
NGPLT,2017/07/21,S,54
NHM,2017/07/21,B,1598
NHM,2017/07/21,S,1020
NIV,2017/07/21,B,2
NIV,2017/07/21,S,1
NPK,2017/07/21,B,310
NPK,2017/07/21,S,405
NPN,2017/07/21,B,4456
NPN,2017/07/21,S,5141
NPNIHF,2017/07/21,B,1
NPNIHF,2017/07/21,S,1
NPNSBB,2017/07/21,B,1
NPNSBB,2017/07/21,S,2
NRP,2017/07/21,B,580
NRP,2017/07/21,S,231
NTC,2017/07/21,B,1257
NTC,2017/07/21,S,1078
NVS,2017/07/21,B,3
NWL,2017/07/21,B,3
NWL,2017/07/21,S,5
OAO,2017/07/21,B,1
OCE,2017/07/21,B,5
OCE,2017/07/21,S,6
