TradableInstrumentAlphaCode,LogicalBusinessDay,BuySellIndicator,CountOfTrades
IMP,2018/06/26,S,734
IMPSBO,2018/06/26,B,1
INL,2018/06/26,B,1002
INL,2018/06/26,S,1005
INLP,2018/06/26,B,20
INLP,2018/06/26,S,15
INP,2018/06/26,B,675
INP,2018/06/26,S,628
INPR,2018/06/26,B,14
INPR,2018/06/26,S,7
IPF,2018/06/26,B,135
IPF,2018/06/26,S,130
IPL,2018/06/26,B,1333
IPL,2018/06/26,S,1328
ISA,2018/06/26,S,3
ISB,2018/06/26,B,3
ISB,2018/06/26,S,1
ITE,2018/06/26,B,87
ITE,2018/06/26,S,52
ITU,2018/06/26,B,217
ITU,2018/06/26,S,416
IVD,2018/06/26,S,1
IVT,2018/06/26,B,13
IVT,2018/06/26,S,51
IVTP,2018/06/26,B,3
IWE,2018/06/26,B,3
JBL,2018/06/26,B,5
JBL,2018/06/26,S,11
JSC,2018/06/26,S,2
JSE,2018/06/26,B,316
JSE,2018/06/26,S,404
KAL,2018/06/26,B,1
KAP,2018/06/26,B,455
KAP,2018/06/26,S,252
KCCGLD,2018/06/26,B,1
KFS,2018/06/26,S,1
KIO,2018/06/26,B,942
KIO,2018/06/26,S,1493
KIOSBS,2018/06/26,B,1
KST,2018/06/26,B,34
KST,2018/06/26,S,22
L2D,2018/06/26,B,39
L2D,2018/06/26,S,21
L4L,2018/06/26,B,347
L4L,2018/06/26,S,441
LAB,2018/06/26,B,1
LBH,2018/06/26,B,308
LBH,2018/06/26,S,606
LBR,2018/06/26,B,71
LBR,2018/06/26,S,77
LEW,2018/06/26,B,70
LEW,2018/06/26,S,75
LHC,2018/06/26,B,1153
LHC,2018/06/26,S,1143
LHN,2018/06/26,S,1
LON,2018/06/26,B,16
LON,2018/06/26,S,16
LVLTRX,2018/06/26,B,2
LVLTRX,2018/06/26,S,1
MAP,2018/06/26,B,1
MAP,2018/06/26,S,3
MAPPSG,2018/06/26,B,2
MAPPSP,2018/06/26,B,1
MAPPSP,2018/06/26,S,1
MCZ,2018/06/26,B,3
MCZ,2018/06/26,S,1
MDI,2018/06/26,B,5
MDI,2018/06/26,S,6
MEI,2018/06/26,B,451
MEI,2018/06/26,S,439
MEP,2018/06/26,S,1
MEY,2018/06/26,S,1
MFL,2018/06/26,B,4
MFL,2018/06/26,S,3
MIM,2018/06/26,S,1
MIX,2018/06/26,B,3
MIX,2018/06/26,S,2
MLE,2018/06/26,B,2
MLE,2018/06/26,S,15
MMG,2018/06/26,B,3
MMG,2018/06/26,S,2
MMI,2018/06/26,B,390
MMI,2018/06/26,S,676
MMP,2018/06/26,B,3
MMP,2018/06/26,S,1
MND,2018/06/26,B,752
MND,2018/06/26,S,911
MNK,2018/06/26,B,4
MNK,2018/06/26,S,17
MNP,2018/06/26,B,601
MNP,2018/06/26,S,749
MPT,2018/06/26,B,68
MPT,2018/06/26,S,55
MRF,2018/06/26,B,52
MRF,2018/06/26,S,64
MRP,2018/06/26,B,1462
MRP,2018/06/26,S,1214
MSM,2018/06/26,B,351
MSM,2018/06/26,S,504
MSP,2018/06/26,B,305
MSP,2018/06/26,S,323
MST,2018/06/26,B,6
MST,2018/06/26,S,6
MTA,2018/06/26,B,209
MTA,2018/06/26,S,67
MTN,2018/06/26,B,2274
MTN,2018/06/26,S,2387
MUR,2018/06/26,B,52
MUR,2018/06/26,S,92
NBK,2018/06/26,B,1
NBK,2018/06/26,S,1
NBKP,2018/06/26,B,25
NBKP,2018/06/26,S,15
NED,2018/06/26,B,1460
NED,2018/06/26,S,2161
NEWEUR,2018/06/26,B,1
NEWGBP,2018/06/26,B,2
NEWGBP,2018/06/26,S,1
NEWSLV,2018/06/26,B,1
NEWUSD,2018/06/26,B,1
NEWUSD,2018/06/26,S,3
NFEMOM,2018/06/26,B,5
NFEMOM,2018/06/26,S,3
NFEVAL,2018/06/26,B,2
NFEVOL,2018/06/26,B,2
NFGOVI,2018/06/26,B,13
NFGOVI,2018/06/26,S,5
NFILBI,2018/06/26,S,2
NFSH40,2018/06/26,B,4
NFSWIX,2018/06/26,B,1
NFSWIX,2018/06/26,S,1
NFTRCI,2018/06/26,B,3
NFTRCI,2018/06/26,S,5
NGNGLD,2018/06/26,S,1
NGNPLD,2018/06/26,S,1
NGNPLT,2018/06/26,S,1
NGPLD,2018/06/26,S,1
NGPLT,2018/06/26,B,165
NGPLT,2018/06/26,S,65
NHM,2018/06/26,B,450
NHM,2018/06/26,S,656
NPK,2018/06/26,B,227
NPK,2018/06/26,S,296
NPN,2018/06/26,B,4822
NPN,2018/06/26,S,4874
NPNSBH,2018/06/26,B,1
NPNSBH,2018/06/26,S,8
NPNSTM,2018/06/26,S,1
NRL,2018/06/26,B,1
NRP,2018/06/26,B,1643
NRP,2018/06/26,S,916
NT1,2018/06/26,S,3
NTC,2018/06/26,B,672
NTC,2018/06/26,S,641
NTCP,2018/06/26,B,7
NTCP,2018/06/26,S,1
NVE,2018/06/26,B,1
NVE,2018/06/26,S,2
NVS,2018/06/26,B,43
NVS,2018/06/26,S,172
NWL,2018/06/26,B,1
NWL,2018/06/26,S,1
OAO,2018/06/26,B,2
OCE,2018/06/26,B,101
OCE,2018/06/26,S,56
OCG,2018/06/26,S,1
OCT,2018/06/26,B,6
OCT,2018/06/26,S,40
OLG,2018/06/26,B,3
OML,2018/06/26,B,2
OMM,2018/06/26,S,1
OMN,2018/06/26,B,212
OMN,2018/06/26,S,177
OMU,2018/06/26,B,5585
OMU,2018/06/26,S,7662
ORN,2018/06/26,B,3
ORN,2018/06/26,S,5
PAN,2018/06/26,B,15
PAN,2018/06/26,S,9
PBG,2018/06/26,B,2
PBG,2018/06/26,S,3
PFB,2018/06/26,B,1
PFG,2018/06/26,B,342
PFG,2018/06/26,S,510
PGFP,2018/06/26,B,3
PGFP,2018/06/26,S,3
PGL,2018/06/26,B,7
PGL,2018/06/26,S,6
PGR,2018/06/26,B,121
PGR,2018/06/26,S,57
PHM,2018/06/26,S,10
PIK,2018/06/26,B,753
PIK,2018/06/26,S,813
PMV,2018/06/26,B,3
PPC,2018/06/26,B,278
PPC,2018/06/26,S,237
PPE,2018/06/26,B,13
PPE,2018/06/26,S,15
PREFTX,2018/06/26,B,2
PREFTX,2018/06/26,S,3
PSG,2018/06/26,B,396
PSG,2018/06/26,S,639
PSV,2018/06/26,B,7
PSV,2018/06/26,S,3
PTXSPY,2018/06/26,B,1
PTXSPY,2018/06/26,S,8
PTXTEN,2018/06/26,B,9
PTXTEN,2018/06/26,S,5
QFH,2018/06/26,B,5
QFH,2018/06/26,S,8
QLT,2018/06/26,B,1650
QLT,2018/06/26,S,2316
RACP,2018/06/26,B,5
RACP,2018/06/26,S,2
RBP,2018/06/26,B,23
RBP,2018/06/26,S,28
RBX,2018/06/26,B,76
RBX,2018/06/26,S,124
RCL,2018/06/26,B,31
RCL,2018/06/26,S,10
RDF,2018/06/26,B,1027
RDF,2018/06/26,S,996
RDFSTH,2018/06/26,B,3
REA,2018/06/26,B,4
REA,2018/06/26,S,6
REB,2018/06/26,B,46
REB,2018/06/26,S,109
REM,2018/06/26,B,1352
REM,2018/06/26,S,1458
RES,2018/06/26,B,1209
RES,2018/06/26,S,1329
RFG,2018/06/26,B,17
RFG,2018/06/26,S,13
RLF,2018/06/26,B,9
RLF,2018/06/26,S,12
RLO,2018/06/26,B,299
RLO,2018/06/26,S,261
RMH,2018/06/26,B,2106
RMH,2018/06/26,S,1961
RMI,2018/06/26,B,417
RMI,2018/06/26,S,619
RNG,2018/06/26,S,4
RNI,2018/06/26,B,841
RNI,2018/06/26,S,848
RPL,2018/06/26,B,88
RPL,2018/06/26,S,101
S32,2018/06/26,B,152
S32,2018/06/26,S,195
SAC,2018/06/26,B,285
SAC,2018/06/26,S,237
SAP,2018/06/26,B,692
SAP,2018/06/26,S,1551
SAR,2018/06/26,B,1
SAR,2018/06/26,S,4
SBACI,2018/06/26,S,1
SBACOP,2018/06/26,B,1
SBACOP,2018/06/26,S,1
SBACRN,2018/06/26,B,1
SBACRN,2018/06/26,S,1
SBAEI,2018/06/26,S,1
SBAG1,2018/06/26,B,1
SBAOIL,2018/06/26,B,1
SBAWHT,2018/06/26,B,1
SBK,2018/06/26,B,3503
SBK,2018/06/26,S,3899
SBPP,2018/06/26,B,6
SBPP,2018/06/26,S,11
SCD,2018/06/26,B,43
SCD,2018/06/26,S,13
SCP,2018/06/26,B,6
SCP,2018/06/26,S,12
SDC,2018/06/26,S,5
SDO,2018/06/26,B,28
SDO,2018/06/26,S,69
SEA,2018/06/26,B,3
SEA,2018/06/26,S,6
SEP,2018/06/26,B,7
SEP,2018/06/26,S,9
SFN,2018/06/26,B,1
SFN,2018/06/26,S,2
SGL,2018/06/26,B,1833
SGL,2018/06/26,S,2384
SGLSBI,2018/06/26,B,1
SGLSBI,2018/06/26,S,6
SGLSBJ,2018/06/26,B,4
SGLSBJ,2018/06/26,S,1
SGLSTB,2018/06/26,B,3
SGLSTB,2018/06/26,S,2
SHG,2018/06/26,B,1
SHG,2018/06/26,S,4
SHP,2018/06/26,B,929
SHP,2018/06/26,S,814
SHPIHI,2018/06/26,B,4
SLA,2018/06/26,B,1
SLA,2018/06/26,S,1
SLM,2018/06/26,B,2616
SLM,2018/06/26,S,2605
SNB,2018/06/26,B,2
SNB,2018/06/26,S,1
SNH,2018/06/26,B,164
SNH,2018/06/26,S,176
SNM,2018/06/26,S,1
SNT,2018/06/26,B,311
SNT,2018/06/26,S,381
SNV,2018/06/26,B,3
SNV,2018/06/26,S,11
SOH,2018/06/26,S,2
SOL,2018/06/26,B,2232
SOL,2018/06/26,S,2822
SPG,2018/06/26,B,135
SPG,2018/06/26,S,276
SPP,2018/06/26,B,897
SPP,2018/06/26,S,879
SRE,2018/06/26,B,133
SRE,2018/06/26,S,175
SRH,2018/06/26,B,1
SRH,2018/06/26,S,1
SRR,2018/06/26,B,512
SRR,2018/06/26,S,718
SSK,2018/06/26,B,4
SSK,2018/06/26,S,10
SSS,2018/06/26,B,69
SSS,2018/06/26,S,55
STAN40,2018/06/26,B,1
STAN40,2018/06/26,S,7
STANSX,2018/06/26,B,1
STANSX,2018/06/26,S,1
STP,2018/06/26,B,6
STP,2018/06/26,S,11
STPROP,2018/06/26,B,5
STPROP,2018/06/26,S,9
STX40,2018/06/26,B,56
STX40,2018/06/26,S,99
STX500,2018/06/26,B,10
STX500,2018/06/26,S,33
STXDIV,2018/06/26,B,16
STXDIV,2018/06/26,S,52
STXEMG,2018/06/26,B,9
STXEMG,2018/06/26,S,19
STXFIN,2018/06/26,B,13
STXFIN,2018/06/26,S,22
STXILB,2018/06/26,B,6
STXILB,2018/06/26,S,3
STXIND,2018/06/26,B,9
STXIND,2018/06/26,S,21
STXNDQ,2018/06/26,B,50
STXNDQ,2018/06/26,S,24
STXPRO,2018/06/26,B,8
STXPRO,2018/06/26,S,16
STXQUA,2018/06/26,B,10
STXQUA,2018/06/26,S,4
STXRAF,2018/06/26,B,5
STXRAF,2018/06/26,S,30
STXRES,2018/06/26,B,10
STXRES,2018/06/26,S,5
STXSWX,2018/06/26,B,3
STXSWX,2018/06/26,S,4
STXWDM,2018/06/26,B,21
STXWDM,2018/06/26,S,32
SUI,2018/06/26,B,145
SUI,2018/06/26,S,164
SUR,2018/06/26,B,3
SVB,2018/06/26,S,6
SXEIIH,2018/06/26,B,1
SXEIIH,2018/06/26,S,1
SYG,2018/06/26,B,4
SYG4IR,2018/06/26,B,11
SYG4IR,2018/06/26,S,4
SYG500,2018/06/26,B,5
SYG500,2018/06/26,S,2
SYGEU,2018/06/26,B,9
SYGEU,2018/06/26,S,35
SYGJP,2018/06/26,B,7
SYGJP,2018/06/26,S,11
SYGP,2018/06/26,B,6
SYGP,2018/06/26,S,2
SYGSW4,2018/06/26,B,2
SYGSW4,2018/06/26,S,1
SYGT40,2018/06/26,B,3
SYGT40,2018/06/26,S,1
SYGUK,2018/06/26,B,4
SYGUK,2018/06/26,S,8
SYGUS,2018/06/26,B,21
SYGUS,2018/06/26,S,26
SYGWD,2018/06/26,B,20
SYGWD,2018/06/26,S,28
TAS,2018/06/26,B,6
TAS,2018/06/26,S,1
TAW,2018/06/26,B,2
TBG,2018/06/26,B,1
TBG,2018/06/26,S,3
TBS,2018/06/26,B,1715
TBS,2018/06/26,S,1602
TCP,2018/06/26,B,82
TCP,2018/06/26,S,165
TDH,2018/06/26,B,9
TDH,2018/06/26,S,4
TEX,2018/06/26,B,2
TEX,2018/06/26,S,9
TFG,2018/06/26,B,1135
TFG,2018/06/26,S,1263
THA,2018/06/26,B,8
THA,2018/06/26,S,3
TKG,2018/06/26,B,1079
TKG,2018/06/26,S,1108
TLM,2018/06/26,B,1
TLM,2018/06/26,S,1
TMT,2018/06/26,B,1
TMT,2018/06/26,S,1
TON,2018/06/26,B,447
TON,2018/06/26,S,354
TOPSBD,2018/06/26,S,1
TOPSBE,2018/06/26,B,1
TOPSBE,2018/06/26,S,10
TOPSBZ,2018/06/26,S,1
TOPSKN,2018/06/26,B,13
TOPSKN,2018/06/26,S,12
TOPSKT,2018/06/26,S,1
TOPSKV,2018/06/26,B,4
TOPSKV,2018/06/26,S,3
TOR,2018/06/26,B,1
TPC,2018/06/26,S,1
TRE,2018/06/26,B,99
TRE,2018/06/26,S,150
TRL,2018/06/26,B,2
TRL,2018/06/26,S,3
TRU,2018/06/26,B,1080
TRU,2018/06/26,S,1934
TRW,2018/06/26,S,1
TSH,2018/06/26,B,182
TSH,2018/06/26,S,285
TSX,2018/06/26,B,1
TSX,2018/06/26,S,4
TTO,2018/06/26,B,3
TTO,2018/06/26,S,4
TUC,2018/06/26,S,1
TWR,2018/06/26,B,3
TWR,2018/06/26,S,4
UCP,2018/06/26,B,1
UCP,2018/06/26,S,2
UEFPCA,2018/06/26,B,1
UEFPCA,2018/06/26,S,1
VIS,2018/06/26,B,2
VKE,2018/06/26,B,407
VKE,2018/06/26,S,424
VKN,2018/06/26,S,1
VLE,2018/06/26,B,2
VLE,2018/06/26,S,4
VMK,2018/06/26,B,4
VOD,2018/06/26,B,1274
VOD,2018/06/26,S,1819
VUN,2018/06/26,B,1
VUN,2018/06/26,S,2
VVO,2018/06/26,B,5
VVO,2018/06/26,S,5
WBO,2018/06/26,B,180
WBO,2018/06/26,S,413
WEA,2018/06/26,S,2
WEZ,2018/06/26,B,2
WEZ,2018/06/26,S,3
WHL,2018/06/26,B,2404
WHL,2018/06/26,S,2836
WIL,2018/06/26,S,2
WKF,2018/06/26,S,1
WSL,2018/06/26,B,23
WSL,2018/06/26,S,33
YRK,2018/06/26,B,1
YRK,2018/06/26,S,1
YYLBEE,2018/06/26,B,11
YYLBEE,2018/06/26,S,12
ZA135,2018/06/26,B,1
ZED,2018/06/26,B,126
ZED,2018/06/26,S,260
ZPLP,2018/06/26,B,2
ZPLP,2018/06/26,S,8
4SI,2018/06/27,B,6
4SI,2018/06/27,S,3
ABSP,2018/06/27,B,4
ABSP,2018/06/27,S,12
ACG,2018/06/27,B,24
ACG,2018/06/27,S,9
ACL,2018/06/27,B,11
ACL,2018/06/27,S,40
ACT,2018/06/27,S,1
ADE,2018/06/27,S,1
ADH,2018/06/27,B,33
ADH,2018/06/27,S,50
ADI,2018/06/27,B,54
ADI,2018/06/27,S,12
AEE,2018/06/27,B,4
AEE,2018/06/27,S,59
AEG,2018/06/27,B,76
AEG,2018/06/27,S,59
AEGCB,2018/06/27,B,1
AEL,2018/06/27,B,31
AEL,2018/06/27,S,112
AFE,2018/06/27,B,208
AFE,2018/06/27,S,209
AFH,2018/06/27,B,100
AFH,2018/06/27,S,91
AFT,2018/06/27,B,22
AFT,2018/06/27,S,85
AFX,2018/06/27,B,17
AFX,2018/06/27,S,28
AGL,2018/06/27,B,3297
AGL,2018/06/27,S,3370
AGLSBI,2018/06/27,B,1
AGLSTN,2018/06/27,B,1
AGLSTN,2018/06/27,S,1
AIL,2018/06/27,B,236
AIL,2018/06/27,S,38
AIP,2018/06/27,B,58
AIP,2018/06/27,S,56
ALP,2018/06/27,B,12
ALP,2018/06/27,S,13
AMIB50,2018/06/27,B,1
AMIB50,2018/06/27,S,2
AMS,2018/06/27,B,680
AMS,2018/06/27,S,859
ANG,2018/06/27,B,3543
ANG,2018/06/27,S,2884
ANGSBF,2018/06/27,S,5
ANH,2018/06/27,B,741
ANH,2018/06/27,S,403
ANM,2018/06/27,S,1
ANS,2018/06/27,B,11
ANS,2018/06/27,S,18
AOX,2018/06/27,S,1
APF,2018/06/27,B,15
APF,2018/06/27,S,14
APN,2018/06/27,B,1596
APN,2018/06/27,S,2601
ARA,2018/06/27,B,1
ARA,2018/06/27,S,1
ARH,2018/06/27,B,2
ARH,2018/06/27,S,2
ARI,2018/06/27,B,557
ARI,2018/06/27,S,716
ARL,2018/06/27,B,1790
ARL,2018/06/27,S,1012
ARO,2018/06/27,S,1
ART,2018/06/27,B,1
ART,2018/06/27,S,7
ASC,2018/06/27,B,51
ASC,2018/06/27,S,21
ASHGEQ,2018/06/27,B,8
ASHGEQ,2018/06/27,S,1
ASHINF,2018/06/27,B,3
ASHMID,2018/06/27,B,12
ASHMID,2018/06/27,S,10
ASHT40,2018/06/27,B,5
ASHT40,2018/06/27,S,6
ASHWGB,2018/06/27,B,4
ASR,2018/06/27,B,261
ASR,2018/06/27,S,458
ATT,2018/06/27,B,64
ATT,2018/06/27,S,211
AVI,2018/06/27,B,1408
AVI,2018/06/27,S,1815
AVL,2018/06/27,B,10
AVL,2018/06/27,S,4
AVV,2018/06/27,B,1
AVV,2018/06/27,S,4
AWA,2018/06/27,B,32
AWA,2018/06/27,S,69
AXL,2018/06/27,B,1
AXL,2018/06/27,S,15
AXLP,2018/06/27,B,2
AYO,2018/06/27,S,1
B2G,2018/06/27,S,1
BAT,2018/06/27,B,519
BAT,2018/06/27,S,598
BAW,2018/06/27,B,910
BAW,2018/06/27,S,1425
BEL,2018/06/27,B,1
BEL,2018/06/27,S,1
BGA,2018/06/27,B,6294
BGA,2018/06/27,S,3790
BID,2018/06/27,B,2134
BID,2018/06/27,S,2359
BIL,2018/06/27,B,3955
BIL,2018/06/27,S,3073
BLU,2018/06/27,B,434
BLU,2018/06/27,S,604
BLUSBC,2018/06/27,B,1
BMN,2018/06/27,S,1
BRN,2018/06/27,B,2
BRN,2018/06/27,S,5
BRT,2018/06/27,S,1
BTI,2018/06/27,B,2088
BTI,2018/06/27,S,2745
BTISTG,2018/06/27,S,1
BVT,2018/06/27,B,2437
BVT,2018/06/27,S,3432
BWL,2018/06/27,S,1
BWN,2018/06/27,S,6
CAT,2018/06/27,S,1
CCO,2018/06/27,B,1596
CCO,2018/06/27,S,727
CER,2018/06/27,S,1
CFR,2018/06/27,B,1637
CFR,2018/06/27,S,2004
CGR,2018/06/27,B,9
CGR,2018/06/27,S,2
CHP,2018/06/27,B,37
CHP,2018/06/27,S,21
CIL,2018/06/27,B,25
CIL,2018/06/27,S,54
CLH,2018/06/27,B,25
CLH,2018/06/27,S,29
CLI,2018/06/27,B,2
CLN,2018/06/27,S,1
CLR,2018/06/27,B,16
CLR,2018/06/27,S,30
CLS,2018/06/27,B,2072
CLS,2018/06/27,S,2454
CMB,2018/06/27,S,1
CMH,2018/06/27,B,18
CMH,2018/06/27,S,21
CML,2018/06/27,B,580
CML,2018/06/27,S,832
COH,2018/06/27,B,173
COH,2018/06/27,S,192
COM,2018/06/27,B,3
COM,2018/06/27,S,2
CPI,2018/06/27,B,1460
CPI,2018/06/27,S,1771
CRP,2018/06/27,B,10
CRP,2018/06/27,S,23
CSB,2018/06/27,B,186
CSB,2018/06/27,S,322
CSEW40,2018/06/27,B,10
CSEW40,2018/06/27,S,8
CSG,2018/06/27,S,2
CSP500,2018/06/27,B,8
CSP500,2018/06/27,S,7
CTA,2018/06/27,S,6
CTK,2018/06/27,S,5
CTOP50,2018/06/27,B,9
CTOP50,2018/06/27,S,4
DAW,2018/06/27,B,15
DAW,2018/06/27,S,19
DBCHIN,2018/06/27,B,3
DBEMER,2018/06/27,B,1
DBEMER,2018/06/27,S,1
DBNPAN,2018/06/27,S,1
DCP,2018/06/27,B,395
DCP,2018/06/27,S,387
DGH,2018/06/27,B,201
DGH,2018/06/27,S,246
DIA,2018/06/27,B,3
DIB,2018/06/27,S,1
DIVTRX,2018/06/27,B,6
DIVTRX,2018/06/27,S,9
DLT,2018/06/27,B,43
DLT,2018/06/27,S,252
DRD,2018/06/27,B,17
DRD,2018/06/27,S,20
DSBP,2018/06/27,S,2
DSY,2018/06/27,B,2721
DSY,2018/06/27,S,2635
DTC,2018/06/27,B,110
DTC,2018/06/27,S,165
DYL,2018/06/27,S,1
ECS,2018/06/27,B,22
ECS,2018/06/27,S,21
EEL,2018/06/27,B,1
EEL,2018/06/27,S,5
EFG,2018/06/27,B,1
EFG,2018/06/27,S,7
ELI,2018/06/27,B,8
ELI,2018/06/27,S,2
ELR,2018/06/27,B,2
ELR,2018/06/27,S,21
EMI,2018/06/27,B,168
EMI,2018/06/27,S,197
ENXPLD,2018/06/27,S,1
EOH,2018/06/27,B,1003
EOH,2018/06/27,S,506
EPE,2018/06/27,B,4
EPE,2018/06/27,S,4
EPP,2018/06/27,B,25
EPP,2018/06/27,S,39
EPS,2018/06/27,B,1
EQU,2018/06/27,B,87
EQU,2018/06/27,S,117
ESR,2018/06/27,S,4
ETF5IT,2018/06/27,B,57
ETFGLD,2018/06/27,B,1
ETFGRE,2018/06/27,S,1
ETFPLD,2018/06/27,B,47
ETFPLD,2018/06/27,S,2
ETFRHO,2018/06/27,S,1
ETFWLD,2018/06/27,B,1
EUZ,2018/06/27,B,3
EXG,2018/06/27,B,1
EXG,2018/06/27,S,1
EXX,2018/06/27,B,1715
EXX,2018/06/27,S,1438
EXXSBC,2018/06/27,S,1
FBR,2018/06/27,B,261
FBR,2018/06/27,S,335
FFA,2018/06/27,B,433
FFA,2018/06/27,S,451
FFB,2018/06/27,B,429
FFB,2018/06/27,S,399
FSR,2018/06/27,B,4059
FSR,2018/06/27,S,3562
FSRP,2018/06/27,B,9
FSRP,2018/06/27,S,8
FST,2018/06/27,B,1
FST,2018/06/27,S,1
FSY,2018/06/27,S,1
FVT,2018/06/27,B,23
FVT,2018/06/27,S,19
GAI,2018/06/27,S,1
GBI,2018/06/27,B,1
GFI,2018/06/27,B,1335
GFI,2018/06/27,S,1637
GIVISA,2018/06/27,B,1
GIVISA,2018/06/27,S,2
GIVRES,2018/06/27,B,1
GIVRES,2018/06/27,S,1
GLD,2018/06/27,B,16
GLD,2018/06/27,S,116
GLN,2018/06/27,B,624
GLN,2018/06/27,S,1246
GLODIV,2018/06/27,B,2
GLODIV,2018/06/27,S,2
GLPROP,2018/06/27,B,8
GLPROP,2018/06/27,S,8
GND,2018/06/27,B,180
GND,2018/06/27,S,186
GNDP,2018/06/27,S,2
GPB,2018/06/27,B,3
GPB,2018/06/27,S,3
GPL,2018/06/27,B,4
GPL,2018/06/27,S,9
GRF,2018/06/27,B,26
GRF,2018/06/27,S,13
GRP,2018/06/27,B,19
GRP,2018/06/27,S,40
GRT,2018/06/27,B,1610
GRT,2018/06/27,S,2184
GSH,2018/06/27,B,165
GSH,2018/06/27,S,89
GTR,2018/06/27,B,1
GTR,2018/06/27,S,7
HAR,2018/06/27,B,828
HAR,2018/06/27,S,934
HCI,2018/06/27,B,77
HCI,2018/06/27,S,95
HDC,2018/06/27,B,34
HDC,2018/06/27,S,161
HLM,2018/06/27,B,3
HLM,2018/06/27,S,9
HMN,2018/06/27,B,567
HMN,2018/06/27,S,258
HPB,2018/06/27,S,1
HUG,2018/06/27,B,2
HYP,2018/06/27,B,490
HYP,2018/06/27,S,748
IAP,2018/06/27,B,56
IAP,2018/06/27,S,210
IBRP1,2018/06/27,B,2
IBRP1,2018/06/27,S,2
IDQ,2018/06/27,S,1
ILU,2018/06/27,S,2
IMCB22,2018/06/27,B,1
IMP,2018/06/27,B,750
IMP,2018/06/27,S,658
ING,2018/06/27,S,2
INL,2018/06/27,B,1908
INL,2018/06/27,S,1590
INLP,2018/06/27,B,2
INLP,2018/06/27,S,7
INP,2018/06/27,B,1940
INP,2018/06/27,S,1672
INPR,2018/06/27,B,4
INPR,2018/06/27,S,9
IPF,2018/06/27,B,49
IPF,2018/06/27,S,95
IPL,2018/06/27,B,1244
IPL,2018/06/27,S,1196
IPLP,2018/06/27,S,1
ISA,2018/06/27,S,2
ISB,2018/06/27,B,3
ISB,2018/06/27,S,1
ITE,2018/06/27,B,70
ITE,2018/06/27,S,60
ITU,2018/06/27,B,183
ITU,2018/06/27,S,246
IVD,2018/06/27,B,1
IVD,2018/06/27,S,1
IVT,2018/06/27,B,18
IVT,2018/06/27,S,62
IVTP,2018/06/27,B,5
IVTP,2018/06/27,S,1
IWE,2018/06/27,B,4
IWE,2018/06/27,S,1
JBL,2018/06/27,B,3
JBL,2018/06/27,S,5
JSE,2018/06/27,B,305
JSE,2018/06/27,S,467
KAL,2018/06/27,B,1
KAL,2018/06/27,S,3
KAP,2018/06/27,B,213
KAP,2018/06/27,S,217
KFS,2018/06/27,S,1
KIO,2018/06/27,B,829
KIO,2018/06/27,S,1004
KIOSBS,2018/06/27,B,1
KST,2018/06/27,B,24
KST,2018/06/27,S,13
L2D,2018/06/27,B,13
L2D,2018/06/27,S,20
L4L,2018/06/27,B,152
L4L,2018/06/27,S,195
LBH,2018/06/27,B,353
LBH,2018/06/27,S,662
LBR,2018/06/27,B,31
LBR,2018/06/27,S,37
LEW,2018/06/27,B,50
LEW,2018/06/27,S,67
LHC,2018/06/27,B,1352
LHC,2018/06/27,S,1901
LON,2018/06/27,B,7
LON,2018/06/27,S,12
MAP,2018/06/27,B,1
MAP,2018/06/27,S,2
MAPPSG,2018/06/27,B,1
MAPPSP,2018/06/27,B,2
MCZ,2018/06/27,B,2
MCZ,2018/06/27,S,6
MDI,2018/06/27,B,1
MDI,2018/06/27,S,1
MEI,2018/06/27,B,1613
MEI,2018/06/27,S,1409
MEP,2018/06/27,B,1
MEP,2018/06/27,S,1
MEY,2018/06/27,S,1
MFL,2018/06/27,B,5
MFL,2018/06/27,S,7
MIM,2018/06/27,S,1
MIX,2018/06/27,B,15
MIX,2018/06/27,S,14
MLE,2018/06/27,B,4
MLE,2018/06/27,S,4
MMG,2018/06/27,B,3
MMG,2018/06/27,S,2
MMI,2018/06/27,B,448
MMI,2018/06/27,S,699
MMP,2018/06/27,B,7
MND,2018/06/27,B,3092
MND,2018/06/27,S,3035
MNK,2018/06/27,B,10
MNK,2018/06/27,S,20
MNP,2018/06/27,B,2286
MNP,2018/06/27,S,3626
MPT,2018/06/27,B,69
MPT,2018/06/27,S,63
MRF,2018/06/27,B,60
MRF,2018/06/27,S,37
MRP,2018/06/27,B,2165
MRP,2018/06/27,S,2035
MRPSBA,2018/06/27,S,1
MRPSBS,2018/06/27,B,1
MRPSBS,2018/06/27,S,1
MSM,2018/06/27,B,596
MSM,2018/06/27,S,649
MSP,2018/06/27,B,101
MSP,2018/06/27,S,94
MST,2018/06/27,S,2
MTA,2018/06/27,B,11
MTA,2018/06/27,S,17
MTN,2018/06/27,B,3752
MTN,2018/06/27,S,3790
MTNSBH,2018/06/27,B,1
MUR,2018/06/27,B,89
MUR,2018/06/27,S,69
NBK,2018/06/27,S,1
NBKP,2018/06/27,B,12
NBKP,2018/06/27,S,13
NED,2018/06/27,B,2456
NED,2018/06/27,S,3560
NEWEUR,2018/06/27,B,2
NEWGBP,2018/06/27,B,1
NEWGBP,2018/06/27,S,1
NEWSLV,2018/06/27,B,1
NEWSLV,2018/06/27,S,1
NEWUSD,2018/06/27,B,3
NEWUSD,2018/06/27,S,6
NFEMOM,2018/06/27,B,3
NFEMOM,2018/06/27,S,1
